subsidiary_id,order_id,order_timestamp,customer_id,region,country,city,channel,sku,category,qty,unit_price,discount_pct,coupon_code,total_amount,order_date
LMS,LMS_ORD_20251105_0001,2025-11-05T17:29:41Z,CUST_01477,EU,DE,Berlin,online,SKU-5001,outdoor,1,99.99,15,,84.99,2025-11-05
LMS,LMS_ORD_20251105_0002,2025-11-05T06:55:44Z,CUST_04881,NA,US,Austin,marketplace,SKU-4001,electronics,2,49.99,10,,89.98,2025-11-05
LMS,LMS_ORD_20251105_0003,2025-11-05T16:34:27Z,CUST_02290,NA,US,Austin,mobile_app,SKU-5001,outdoor,1,14.99,10,,13.49,2025-11-05
LMS,LMS_ORD_20251105_0004,2025-11-05T21:58:39Z,CUST_01567,NA,US,Denver,marketplace,SKU-5001,outdoor,2,9.99,15,,16.98,2025-11-05
LMS,LMS_ORD_20251105_0005,2025-11-05T23:26:54Z,CUST_04691,NA,US,Austin,mobile_app,SKU-3001,fitness,2,14.99,5,,28.48,2025-11-05
LMS,LMS_ORD_20251105_0006,2025-11-05T12:59:12Z,CUST_00670,NA,US,Denver,mobile_app,SKU-2001,home,2,29.99,10,,53.98,2025-11-05
LMS,LMS_ORD_20251105_0007,2025-11-05T13:31:46Z,CUST_02380,NA,US,Denver,online,SKU-4001,electronics,3,29.99,5,,85.47,2025-11-05
LMS,LMS_ORD_20251105_0008,2025-11-05T04:58:49Z,CUST_00528,EU,UK,London,mobile_app,SKU-5001,outdoor,5,49.99,10,,224.96,2025-11-05
LMS,LMS_ORD_20251105_0009,2025-11-05T22:28:31Z,CUST_01252,NA,US,Austin,online,SKU-3001,fitness,5,9.99,5,,47.45,2025-11-05
LMS,LMS_ORD_20251105_0010,2025-11-05T06:08:19Z,CUST_03909,EU,DE,Berlin,online,SKU-2001,home,5,29.99,5,,142.45,2025-11-05
LMS,LMS_ORD_20251105_0011,2025-11-05T06:33:57Z,CUST_00083,EU,UK,London,marketplace,SKU-5001,outdoor,1,14.99,10,,13.49,2025-11-05
LMS,LMS_ORD_20251105_0012,2025-11-05T14:16:34Z,CUST_01098,NA,US,Denver,online,SKU-5001,outdoor,3,49.99,0,,149.97,2025-11-05
LMS,LMS_ORD_20251105_0013,2025-11-05T06:17:51Z,CUST_02091,NA,US,Austin,marketplace,SKU-3001,fitness,2,99.99,15,,169.98,2025-11-05
LMS,LMS_ORD_20251105_0014,2025-11-05T10:54:53Z,CUST_03560,NA,US,Austin,marketplace,SKU-2001,home,4,49.99,0,,199.96,2025-11-05
LMS,LMS_ORD_20251105_0015,2025-11-05T23:04:42Z,CUST_03010,EU,DE,Berlin,mobile_app,SKU-1001,apparel,2,29.99,15,,50.98,2025-11-05
LMS,LMS_ORD_20251105_0016,2025-11-05T21:21:34Z,CUST_03698,NA,US,Denver,marketplace,SKU-4001,electronics,5,9.99,15,,42.46,2025-11-05
LMS,LMS_ORD_20251105_0017,2025-11-05T11:02:55Z,CUST_01283,EU,UK,London,marketplace,SKU-3001,fitness,4,9.99,5,,37.96,2025-11-05
LMS,LMS_ORD_20251105_0018,2025-11-05T15:42:55Z,CUST_03128,NA,US,Seattle,online,SKU-4001,electronics,3,99.99,5,,284.97,2025-11-05
LMS,LMS_ORD_20251105_0019,2025-11-05T00:07:19Z,CUST_01875,NA,US,Austin,mobile_app,SKU-2001,home,1,99.99,10,,89.99,2025-11-05
LMS,LMS_ORD_20251105_0020,2025-11-05T13:39:11Z,CUST_03901,EU,DE,Berlin,mobile_app,SKU-5001,outdoor,2,99.99,5,,189.98,2025-11-05
LMS,LMS_ORD_20251105_0021,2025-11-05T21:10:07Z,CUST_04361,NA,US,Seattle,marketplace,SKU-2001,home,3,9.99,5,,28.47,2025-11-05
LMS,LMS_ORD_20251105_0022,2025-11-05T13:25:05Z,CUST_03974,NA,US,Denver,mobile_app,SKU-4001,electronics,1,9.99,5,,9.49,2025-11-05
LMS,LMS_ORD_20251105_0023,2025-11-05T14:59:00Z,CUST_04426,EU,DE,Berlin,mobile_app,SKU-2001,home,5,9.99,15,,42.46,2025-11-05
