subsidiary_id,order_id,order_timestamp,customer_id,region,country,city,channel,sku,category,qty,unit_price,discount_pct,coupon_code,total_amount,order_date
LMS,LMS_ORD_20251103_0001,2025-11-03T00:20:31Z,CUST_04463,EU,DE,Berlin,marketplace,SKU-1001,apparel,3,29.99,0,,89.97,2025-11-03
LMS,LMS_ORD_20251103_0002,2025-11-03T02:01:10Z,CUST_01132,NA,US,Austin,marketplace,SKU-5001,outdoor,5,9.99,15,,42.46,2025-11-03
LMS,LMS_ORD_20251103_0003,2025-11-03T20:30:45Z,CUST_00909,NA,US,Denver,mobile_app,SKU-1001,apparel,4,99.99,15,,339.97,2025-11-03
LMS,LMS_ORD_20251103_0004,2025-11-03T23:26:56Z,CUST_04749,EU,DE,Berlin,online,SKU-5001,outdoor,5,29.99,10,,134.95,2025-11-03
LMS,LMS_ORD_20251103_0005,2025-11-03T14:19:41Z,CUST_03147,NA,US,Austin,mobile_app,SKU-5001,outdoor,2,29.99,0,,59.98,2025-11-03
LMS,LMS_ORD_20251103_0006,2025-11-03T11:32:46Z,CUST_04956,NA,US,Denver,marketplace,SKU-4001,electronics,1,9.99,10,,8.99,2025-11-03
LMS,LMS_ORD_20251103_0007,2025-11-03T03:05:28Z,CUST_03168,NA,US,Austin,online,SKU-2001,home,4,14.99,5,,56.96,2025-11-03
LMS,LMS_ORD_20251103_0008,2025-11-03T05:45:35Z,CUST_02590,EU,UK,London,marketplace,SKU-5001,outdoor,1,9.99,10,,8.99,2025-11-03
LMS,LMS_ORD_20251103_0009,2025-11-03T10:15:34Z,CUST_01909,EU,UK,London,mobile_app,SKU-5001,outdoor,4,99.99,10,,359.96,2025-11-03
LMS,LMS_ORD_20251103_0010,2025-11-03T21:10:31Z,CUST_01745,NA,US,Austin,mobile_app,SKU-4001,electronics,2,14.99,5,,28.48,2025-11-03
LMS,LMS_ORD_20251103_0011,2025-11-03T05:22:23Z,CUST_04896,NA,US,Seattle,online,SKU-5001,outdoor,4,9.99,0,,39.96,2025-11-03
LMS,LMS_ORD_20251103_0012,2025-11-03T13:11:44Z,CUST_02855,EU,UK,London,mobile_app,SKU-2001,home,2,9.99,15,,16.98,2025-11-03
LMS,LMS_ORD_20251103_0013,2025-11-03T13:21:46Z,CUST_04948,EU,DE,Berlin,mobile_app,SKU-1001,apparel,4,99.99,0,,399.96,2025-11-03
LMS,LMS_ORD_20251103_0014,2025-11-03T03:41:49Z,CUST_03854,NA,US,Seattle,online,SKU-1001,apparel,4,49.99,10,,179.96,2025-11-03
LMS,LMS_ORD_20251103_0015,2025-11-03T14:20:16Z,CUST_03481,NA,US,Seattle,online,SKU-5001,outdoor,3,9.99,10,,26.97,2025-11-03
LMS,LMS_ORD_20251103_0016,2025-11-03T20:42:49Z,CUST_03072,EU,DE,Berlin,marketplace,SKU-1001,apparel,2,29.99,15,,50.98,2025-11-03
LMS,LMS_ORD_20251103_0017,2025-11-03T23:16:56Z,CUST_04581,NA,US,Austin,online,SKU-4001,electronics,2,49.99,0,,99.98,2025-11-03
LMS,LMS_ORD_20251103_0018,2025-11-03T18:40:34Z,CUST_01702,NA,US,Denver,mobile_app,SKU-2001,home,2,99.99,10,,179.98,2025-11-03
LMS,LMS_ORD_20251103_0019,2025-11-03T11:02:22Z,CUST_02327,NA,US,Seattle,marketplace,SKU-5001,outdoor,3,99.99,0,,299.97,2025-11-03
LMS,LMS_ORD_20251103_0020,2025-11-03T14:09:04Z,CUST_01919,NA,US,Denver,mobile_app,SKU-2001,home,4,49.99,0,,199.96,2025-11-03
LMS,LMS_ORD_20251103_0021,2025-11-03T16:14:24Z,CUST_04377,NA,US,Denver,online,SKU-2001,home,5,29.99,5,,142.45,2025-11-03
LMS,LMS_ORD_20251103_0022,2025-11-03T00:53:35Z,CUST_01037,EU,DE,Berlin,marketplace,SKU-4001,electronics,2,49.99,10,,89.98,2025-11-03
LMS,LMS_ORD_20251103_0023,2025-11-03T19:48:43Z,CUST_01032,EU,DE,Berlin,mobile_app,SKU-4001,electronics,5,49.99,0,,249.95,2025-11-03
LMS,LMS_ORD_20251103_0024,2025-11-03T07:16:29Z,CUST_01100,NA,US,Austin,marketplace,SKU-5001,outdoor,1,29.99,0,,29.99,2025-11-03
LMS,LMS_ORD_20251103_0025,2025-11-03T01:53:15Z,CUST_03982,EU,DE,Berlin,mobile_app,SKU-3001,fitness,5,9.99,10,,44.96,2025-11-03
LMS,LMS_ORD_20251103_0026,2025-11-03T10:53:48Z,CUST_02655,EU,DE,Berlin,mobile_app,SKU-3001,fitness,5,29.99,10,,134.95,2025-11-03
LMS,LMS_ORD_20251103_0027,2025-11-03T21:38:10Z,CUST_00543,NA,US,Denver,online,SKU-1001,apparel,2,14.99,5,,28.48,2025-11-03
LMS,LMS_ORD_20251103_0028,2025-11-03T09:58:38Z,CUST_03798,NA,US,Austin,online,SKU-3001,fitness,2,14.99,5,,28.48,2025-11-03
LMS,LMS_ORD_20251103_0029,2025-11-03T07:05:31Z,CUST_00243,NA,US,Seattle,mobile_app,SKU-2001,home,4,99.99,5,,379.96,2025-11-03
LMS,LMS_ORD_20251103_0030,2025-11-03T18:43:22Z,CUST_03050,NA,US,Austin,mobile_app,SKU-4001,electronics,1,9.99,15,,8.49,2025-11-03
LMS,LMS_ORD_20251103_0031,2025-11-03T02:47:46Z,CUST_04601,EU,DE,Berlin,online,SKU-1001,apparel,5,49.99,0,,249.95,2025-11-03
LMS,LMS_ORD_20251103_0032,2025-11-03T14:50:02Z,CUST_01685,EU,DE,Berlin,mobile_app,SKU-2001,home,5,99.99,0,,499.95,2025-11-03
LMS,LMS_ORD_20251103_0033,2025-11-03T18:16:13Z,CUST_03928,NA,US,Denver,marketplace,SKU-3001,fitness,3,99.99,5,,284.97,2025-11-03
LMS,LMS_ORD_20251103_0034,2025-11-03T10:57:19Z,CUST_03893,NA,US,Seattle,mobile_app,SKU-5001,outdoor,5,49.99,5,,237.45,2025-11-03
LMS,LMS_ORD_20251103_0035,2025-11-03T03:39:53Z,CUST_02339,NA,US,Austin,mobile_app,SKU-3001,fitness,3,99.99,10,,269.97,2025-11-03
LMS,LMS_ORD_20251103_0036,2025-11-03T16:09:11Z,CUST_01712,NA,US,Seattle,marketplace,SKU-1001,apparel,2,99.99,5,,189.98,2025-11-03
LMS,LMS_ORD_20251103_0037,2025-11-03T16:23:42Z,CUST_00045,EU,UK,London,mobile_app,SKU-1001,apparel,1,9.99,5,,9.49,2025-11-03
LMS,LMS_ORD_20251103_0038,2025-11-03T04:21:05Z,CUST_04880,EU,DE,Berlin,marketplace,SKU-2001,home,3,49.99,5,,142.47,2025-11-03
LMS,LMS_ORD_20251103_0039,2025-11-03T03:37:05Z,CUST_00057,NA,US,Austin,mobile_app,SKU-4001,electronics,1,49.99,5,,47.49,2025-11-03
LMS,LMS_ORD_20251103_0040,2025-11-03T21:58:22Z,CUST_01090,NA,US,Seattle,marketplace,SKU-5001,outdoor,4,14.99,15,,50.97,2025-11-03
LMS,LMS_ORD_20251103_0041,2025-11-03T09:19:17Z,CUST_00488,NA,US,Austin,marketplace,SKU-3001,fitness,3,14.99,10,,40.47,2025-11-03
LMS,LMS_ORD_20251103_0042,2025-11-03T03:10:26Z,CUST_04934,NA,US,Austin,marketplace,SKU-5001,outdoor,2,99.99,10,,179.98,2025-11-03
LMS,LMS_ORD_20251103_0043,2025-11-03T16:56:27Z,CUST_02542,EU,UK,London,online,SKU-3001,fitness,2,9.99,10,,17.98,2025-11-03
LMS,LMS_ORD_20251103_0044,2025-11-03T09:57:17Z,CUST_03157,NA,US,Denver,mobile_app,SKU-1001,apparel,4,99.99,15,,339.97,2025-11-03
LMS,LMS_ORD_20251103_0045,2025-11-03T01:44:15Z,CUST_01372,NA,US,Seattle,marketplace,SKU-1001,apparel,5,99.99,0,,499.95,2025-11-03
LMS,LMS_ORD_20251103_0046,2025-11-03T02:12:20Z,CUST_02924,NA,US,Austin,online,SKU-4001,electronics,2,49.99,5,,94.98,2025-11-03
LMS,LMS_ORD_20251103_0047,2025-11-03T00:17:00Z,CUST_02352,NA,US,Denver,mobile_app,SKU-2001,home,1,29.99,15,,25.49,2025-11-03
LMS,LMS_ORD_20251103_0048,2025-11-03T16:31:17Z,CUST_02254,EU,DE,Berlin,marketplace,SKU-1001,apparel,5,29.99,10,,134.95,2025-11-03
LMS,LMS_ORD_20251103_0049,2025-11-03T11:42:07Z,CUST_00451,NA,US,Seattle,marketplace,SKU-2001,home,2,99.99,5,,189.98,2025-11-03
LMS,LMS_ORD_20251103_0050,2025-11-03T06:49:13Z,CUST_00687,NA,US,Austin,online,SKU-3001,fitness,4,49.99,5,,189.96,2025-11-03
LMS,LMS_ORD_20251103_0051,2025-11-03T11:25:44Z,CUST_02909,NA,US,Denver,mobile_app,SKU-5001,outdoor,4,99.99,10,,359.96,2025-11-03
LMS,LMS_ORD_20251103_0052,2025-11-03T10:13:30Z,CUST_01300,NA,US,Denver,marketplace,SKU-4001,electronics,1,14.99,15,,12.74,2025-11-03
LMS,LMS_ORD_20251103_0053,2025-11-03T11:15:36Z,CUST_04774,EU,DE,Berlin,marketplace,SKU-1001,apparel,1,49.99,0,,49.99,2025-11-03
