subsidiary_id,order_id,order_timestamp,customer_id,region,country,city,channel,sku,category,qty,unit_price,discount_pct,coupon_code,total_amount,order_date
LMS,LMS_ORD_20251101_0001,2025-11-01T10:31:18Z,CUST_04487,NA,US,Austin,online,SKU-4001,electronics,3,14.99,15,,38.22,2025-11-01
LMS,LMS_ORD_20251101_0002,2025-11-01T05:53:03Z,CUST_02804,EU,UK,London,marketplace,SKU-5001,outdoor,4,9.99,15,,33.97,2025-11-01
LMS,LMS_ORD_20251101_0003,2025-11-01T21:41:50Z,CUST_04968,EU,DE,Berlin,marketplace,SKU-1001,apparel,1,99.99,10,,89.99,2025-11-01
LMS,LMS_ORD_20251101_0004,2025-11-01T09:22:26Z,CUST_00537,EU,DE,Berlin,mobile_app,SKU-3001,fitness,4,49.99,15,,169.97,2025-11-01
LMS,LMS_ORD_20251101_0005,2025-11-01T09:22:23Z,CUST_03596,EU,DE,Berlin,marketplace,SKU-5001,outdoor,1,29.99,0,,29.99,2025-11-01
LMS,LMS_ORD_20251101_0006,2025-11-01T21:04:54Z,CUST_03722,EU,DE,Berlin,mobile_app,SKU-1001,apparel,2,49.99,5,,94.98,2025-11-01
LMS,LMS_ORD_20251101_0007,2025-11-01T19:45:47Z,CUST_00307,NA,US,Austin,marketplace,SKU-4001,electronics,2,14.99,15,,25.48,2025-11-01
LMS,LMS_ORD_20251101_0008,2025-11-01T19:14:02Z,CUST_04361,NA,US,Denver,online,SKU-3001,fitness,3,14.99,5,,42.72,2025-11-01
LMS,LMS_ORD_20251101_0009,2025-11-01T05:23:55Z,CUST_02755,EU,UK,London,mobile_app,SKU-2001,home,2,14.99,15,,25.48,2025-11-01
LMS,LMS_ORD_20251101_0010,2025-11-01T15:02:46Z,CUST_03668,EU,UK,London,mobile_app,SKU-3001,fitness,2,49.99,5,,94.98,2025-11-01
LMS,LMS_ORD_20251101_0011,2025-11-01T06:52:50Z,CUST_02940,NA,US,Seattle,online,SKU-1001,apparel,2,99.99,5,,189.98,2025-11-01
LMS,LMS_ORD_20251101_0012,2025-11-01T22:20:18Z,CUST_01198,NA,US,Seattle,marketplace,SKU-2001,home,3,9.99,5,,28.47,2025-11-01
LMS,LMS_ORD_20251101_0013,2025-11-01T08:17:30Z,CUST_02245,EU,DE,Berlin,marketplace,SKU-2001,home,5,9.99,5,,47.45,2025-11-01
LMS,LMS_ORD_20251101_0014,2025-11-01T04:57:55Z,CUST_03590,NA,US,Austin,marketplace,SKU-3001,fitness,5,49.99,10,,224.96,2025-11-01
LMS,LMS_ORD_20251101_0015,2025-11-01T18:38:47Z,CUST_02229,NA,US,Denver,mobile_app,SKU-1001,apparel,2,29.99,15,,50.98,2025-11-01
LMS,LMS_ORD_20251101_0016,2025-11-01T19:36:13Z,CUST_00044,NA,US,Denver,marketplace,SKU-5001,outdoor,4,99.99,10,,359.96,2025-11-01
LMS,LMS_ORD_20251101_0017,2025-11-01T01:40:08Z,CUST_04130,NA,US,Denver,marketplace,SKU-5001,outdoor,3,14.99,10,,40.47,2025-11-01
LMS,LMS_ORD_20251101_0018,2025-11-01T09:49:14Z,CUST_01603,EU,DE,Berlin,online,SKU-4001,electronics,5,29.99,5,,142.45,2025-11-01
LMS,LMS_ORD_20251101_0019,2025-11-01T21:33:39Z,CUST_02959,EU,UK,London,marketplace,SKU-4001,electronics,3,9.99,5,,28.47,2025-11-01
LMS,LMS_ORD_20251101_0020,2025-11-01T11:08:49Z,CUST_00688,NA,US,Seattle,online,SKU-5001,outdoor,1,9.99,15,,8.49,2025-11-01
LMS,LMS_ORD_20251101_0021,2025-11-01T16:08:48Z,CUST_00147,NA,US,Austin,mobile_app,SKU-3001,fitness,5,9.99,15,,42.46,2025-11-01
LMS,LMS_ORD_20251101_0022,2025-11-01T16:44:27Z,CUST_02505,NA,US,Austin,mobile_app,SKU-4001,electronics,1,49.99,0,,49.99,2025-11-01
LMS,LMS_ORD_20251101_0023,2025-11-01T22:15:04Z,CUST_02424,EU,UK,London,marketplace,SKU-4001,electronics,5,29.99,10,,134.95,2025-11-01
LMS,LMS_ORD_20251101_0024,2025-11-01T18:08:18Z,CUST_04766,NA,US,Denver,online,SKU-4001,electronics,2,14.99,15,,25.48,2025-11-01
LMS,LMS_ORD_20251101_0025,2025-11-01T03:08:23Z,CUST_04073,NA,US,Austin,marketplace,SKU-5001,outdoor,3,99.99,5,,284.97,2025-11-01
LMS,LMS_ORD_20251101_0026,2025-11-01T15:13:42Z,CUST_02041,EU,DE,Berlin,marketplace,SKU-1001,apparel,4,14.99,0,,59.96,2025-11-01
LMS,LMS_ORD_20251101_0027,2025-11-01T23:32:21Z,CUST_00533,NA,US,Austin,online,SKU-5001,outdoor,2,9.99,5,,18.98,2025-11-01
LMS,LMS_ORD_20251101_0028,2025-11-01T20:23:04Z,CUST_02805,NA,US,Seattle,online,SKU-5001,outdoor,5,14.99,0,,74.95,2025-11-01
LMS,LMS_ORD_20251101_0029,2025-11-01T06:53:06Z,CUST_02876,EU,UK,London,marketplace,SKU-3001,fitness,4,29.99,15,,101.97,2025-11-01
LMS,LMS_ORD_20251101_0030,2025-11-01T20:10:32Z,CUST_03969,NA,US,Seattle,online,SKU-4001,electronics,2,14.99,10,,26.98,2025-11-01
LMS,LMS_ORD_20251101_0031,2025-11-01T14:40:05Z,CUST_01633,EU,UK,London,marketplace,SKU-3001,fitness,2,9.99,5,,18.98,2025-11-01
LMS,LMS_ORD_20251101_0032,2025-11-01T07:52:27Z,CUST_00756,EU,DE,Berlin,mobile_app,SKU-4001,electronics,4,29.99,10,,107.96,2025-11-01
LMS,LMS_ORD_20251101_0033,2025-11-01T17:47:47Z,CUST_02441,EU,DE,Berlin,mobile_app,SKU-4001,electronics,4,49.99,0,,199.96,2025-11-01
LMS,LMS_ORD_20251101_0034,2025-11-01T14:37:16Z,CUST_01894,NA,US,Seattle,marketplace,SKU-5001,outdoor,2,99.99,0,,199.98,2025-11-01
LMS,LMS_ORD_20251101_0035,2025-11-01T11:28:03Z,CUST_03949,NA,US,Austin,mobile_app,SKU-5001,outdoor,2,14.99,10,,26.98,2025-11-01
LMS,LMS_ORD_20251101_0036,2025-11-01T00:10:52Z,CUST_03725,NA,US,Austin,online,SKU-2001,home,5,49.99,0,,249.95,2025-11-01
LMS,LMS_ORD_20251101_0037,2025-11-01T00:02:26Z,CUST_02389,NA,US,Seattle,online,SKU-1001,apparel,2,9.99,15,,16.98,2025-11-01
LMS,LMS_ORD_20251101_0038,2025-11-01T17:57:50Z,CUST_04187,EU,UK,London,mobile_app,SKU-3001,fitness,1,9.99,15,,8.49,2025-11-01
LMS,LMS_ORD_20251101_0039,2025-11-01T13:49:31Z,CUST_04544,EU,DE,Berlin,online,SKU-3001,fitness,3,29.99,5,,85.47,2025-11-01
LMS,LMS_ORD_20251101_0040,2025-11-01T23:01:48Z,CUST_04627,EU,UK,London,marketplace,SKU-3001,fitness,4,29.99,0,,119.96,2025-11-01
LMS,LMS_ORD_20251101_0041,2025-11-01T03:59:47Z,CUST_01064,NA,US,Denver,marketplace,SKU-5001,outdoor,1,99.99,5,,94.99,2025-11-01
LMS,LMS_ORD_20251101_0042,2025-11-01T14:17:18Z,CUST_04619,EU,UK,London,marketplace,SKU-1001,apparel,3,29.99,5,,85.47,2025-11-01
LMS,LMS_ORD_20251101_0043,2025-11-01T04:50:46Z,CUST_04787,NA,US,Denver,mobile_app,SKU-4001,electronics,4,99.99,5,,379.96,2025-11-01
LMS,LMS_ORD_20251101_0044,2025-11-01T12:55:44Z,CUST_01600,NA,US,Seattle,marketplace,SKU-2001,home,3,9.99,5,,28.47,2025-11-01
LMS,LMS_ORD_20251101_0045,2025-11-01T20:15:03Z,CUST_02662,NA,US,Austin,marketplace,SKU-3001,fitness,2,49.99,0,,99.98,2025-11-01
LMS,LMS_ORD_20251101_0046,2025-11-01T19:01:06Z,CUST_01517,EU,UK,London,mobile_app,SKU-3001,fitness,4,9.99,15,,33.97,2025-11-01
LMS,LMS_ORD_20251101_0047,2025-11-01T16:20:45Z,CUST_02637,NA,US,Austin,marketplace,SKU-4001,electronics,4,29.99,5,,113.96,2025-11-01
LMS,LMS_ORD_20251101_0048,2025-11-01T00:52:26Z,CUST_04040,NA,US,Denver,online,SKU-5001,outdoor,2,9.99,0,,19.98,2025-11-01
LMS,LMS_ORD_20251101_0049,2025-11-01T16:58:48Z,CUST_00205,NA,US,Denver,online,SKU-3001,fitness,4,9.99,5,,37.96,2025-11-01
LMS,LMS_ORD_20251101_0050,2025-11-01T12:02:26Z,CUST_00496,NA,US,Denver,online,SKU-1001,apparel,3,49.99,15,,127.47,2025-11-01
LMS,LMS_ORD_20251101_0051,2025-11-01T21:23:19Z,CUST_01284,EU,UK,London,mobile_app,SKU-3001,fitness,4,14.99,0,,59.96,2025-11-01
LMS,LMS_ORD_20251101_0052,2025-11-01T19:58:07Z,CUST_00970,EU,DE,Berlin,marketplace,SKU-3001,fitness,3,49.99,0,,149.97,2025-11-01
LMS,LMS_ORD_20251101_0053,2025-11-01T12:08:13Z,CUST_00615,NA,US,Denver,marketplace,SKU-2001,home,4,49.99,10,,179.96,2025-11-01
LMS,LMS_ORD_20251101_0054,2025-11-01T18:19:12Z,CUST_04701,NA,US,Austin,mobile_app,SKU-3001,fitness,2,49.99,15,,84.98,2025-11-01
LMS,LMS_ORD_20251101_0055,2025-11-01T23:11:30Z,CUST_03276,EU,UK,London,marketplace,SKU-5001,outdoor,2,99.99,15,,169.98,2025-11-01
LMS,LMS_ORD_20251101_0056,2025-11-01T23:29:57Z,CUST_03620,NA,US,Denver,mobile_app,SKU-1001,apparel,2,14.99,0,,29.98,2025-11-01
LMS,LMS_ORD_20251101_0057,2025-11-01T09:41:03Z,CUST_04003,EU,UK,London,online,SKU-2001,home,1,9.99,15,,8.49,2025-11-01
LMS,LMS_ORD_20251101_0058,2025-11-01T16:14:25Z,CUST_00305,NA,US,Seattle,online,SKU-1001,apparel,2,14.99,10,,26.98,2025-11-01
LMS,LMS_ORD_20251101_0059,2025-11-01T19:36:59Z,CUST_00068,EU,DE,Berlin,online,SKU-5001,outdoor,1,14.99,15,,12.74,2025-11-01
LMS,LMS_ORD_20251101_0060,2025-11-01T18:08:48Z,CUST_02884,NA,US,Seattle,online,SKU-5001,outdoor,3,49.99,5,,142.47,2025-11-01
LMS,LMS_ORD_20251101_0061,2025-11-01T15:29:14Z,CUST_01732,EU,DE,Berlin,mobile_app,SKU-2001,home,2,29.99,15,,50.98,2025-11-01
LMS,LMS_ORD_20251101_0062,2025-11-01T22:06:04Z,CUST_00608,NA,US,Austin,online,SKU-4001,electronics,1,29.99,0,,29.99,2025-11-01
LMS,LMS_ORD_20251101_0063,2025-11-01T18:39:27Z,CUST_01676,NA,US,Seattle,mobile_app,SKU-5001,outdoor,1,99.99,0,,99.99,2025-11-01
LMS,LMS_ORD_20251101_0064,2025-11-01T18:01:07Z,CUST_02054,NA,US,Denver,mobile_app,SKU-2001,home,1,49.99,0,,49.99,2025-11-01
