subsidiary_id,order_id,order_timestamp,customer_id,region,country,city,channel,sku,category,qty,unit_price,discount_pct,coupon_code,total_amount,order_date
BSH,BSH_ORD_20251105_0001,2025-11-05T15:52:16Z,CUST_03101,NA,US,Austin,mobile_app,SKU-2001,home,3,9.99,5,,28.47,2025-11-05
BSH,BSH_ORD_20251105_0002,2025-11-05T01:27:06Z,CUST_00263,EU,UK,London,marketplace,SKU-5001,outdoor,4,14.99,10,,53.96,2025-11-05
BSH,BSH_ORD_20251105_0003,2025-11-05T04:31:20Z,CUST_02566,NA,US,Seattle,marketplace,SKU-1001,apparel,3,49.99,10,,134.97,2025-11-05
BSH,BSH_ORD_20251105_0004,2025-11-05T15:39:19Z,CUST_04668,NA,US,Seattle,online,SKU-1001,apparel,5,49.99,15,,212.46,2025-11-05
BSH,BSH_ORD_20251105_0005,2025-11-05T12:46:13Z,CUST_01718,EU,UK,London,mobile_app,SKU-2001,home,3,49.99,0,,149.97,2025-11-05
BSH,BSH_ORD_20251105_0006,2025-11-05T16:29:14Z,CUST_03847,EU,UK,London,marketplace,SKU-5001,outdoor,5,14.99,5,,71.2,2025-11-05
BSH,BSH_ORD_20251105_0007,2025-11-05T00:26:51Z,CUST_02026,EU,UK,London,marketplace,SKU-5001,outdoor,1,49.99,0,,49.99,2025-11-05
BSH,BSH_ORD_20251105_0008,2025-11-05T21:40:21Z,CUST_02234,NA,US,Seattle,online,SKU-5001,outdoor,1,14.99,10,,13.49,2025-11-05
BSH,BSH_ORD_20251105_0009,2025-11-05T12:01:01Z,CUST_03847,NA,US,Denver,online,SKU-1001,apparel,3,9.99,5,,28.47,2025-11-05
BSH,BSH_ORD_20251105_0010,2025-11-05T15:27:28Z,CUST_02749,NA,US,Austin,marketplace,SKU-2001,home,2,14.99,5,,28.48,2025-11-05
BSH,BSH_ORD_20251105_0011,2025-11-05T00:44:01Z,CUST_03843,EU,UK,London,mobile_app,SKU-3001,fitness,2,99.99,15,,169.98,2025-11-05
BSH,BSH_ORD_20251105_0012,2025-11-05T23:44:54Z,CUST_04399,EU,DE,Berlin,online,SKU-1001,apparel,2,29.99,5,,56.98,2025-11-05
BSH,BSH_ORD_20251105_0013,2025-11-05T04:54:26Z,CUST_03861,NA,US,Austin,online,SKU-2001,home,4,9.99,0,,39.96,2025-11-05
BSH,BSH_ORD_20251105_0014,2025-11-05T20:57:51Z,CUST_01207,NA,US,Seattle,mobile_app,SKU-2001,home,1,14.99,0,,14.99,2025-11-05
BSH,BSH_ORD_20251105_0015,2025-11-05T23:40:31Z,CUST_01998,EU,DE,Berlin,mobile_app,SKU-1001,apparel,3,49.99,0,,149.97,2025-11-05
BSH,BSH_ORD_20251105_0016,2025-11-05T21:05:26Z,CUST_01689,EU,UK,London,marketplace,SKU-4001,electronics,2,29.99,0,,59.98,2025-11-05
BSH,BSH_ORD_20251105_0017,2025-11-05T01:15:26Z,CUST_00788,EU,UK,London,online,SKU-1001,apparel,5,99.99,10,,449.95,2025-11-05
BSH,BSH_ORD_20251105_0018,2025-11-05T18:56:37Z,CUST_03729,NA,US,Seattle,marketplace,SKU-4001,electronics,4,14.99,0,,59.96,2025-11-05
BSH,BSH_ORD_20251105_0019,2025-11-05T15:24:12Z,CUST_01503,NA,US,Austin,mobile_app,SKU-1001,apparel,3,29.99,10,,80.97,2025-11-05
BSH,BSH_ORD_20251105_0020,2025-11-05T18:33:01Z,CUST_04198,NA,US,Denver,online,SKU-5001,outdoor,1,29.99,5,,28.49,2025-11-05
BSH,BSH_ORD_20251105_0021,2025-11-05T07:38:27Z,CUST_03127,NA,US,Seattle,online,SKU-2001,home,4,99.99,5,,379.96,2025-11-05
BSH,BSH_ORD_20251105_0022,2025-11-05T05:52:33Z,CUST_04659,NA,US,Denver,marketplace,SKU-1001,apparel,2,49.99,15,,84.98,2025-11-05
BSH,BSH_ORD_20251105_0023,2025-11-05T16:37:55Z,CUST_04209,NA,US,Denver,online,SKU-3001,fitness,5,9.99,15,,42.46,2025-11-05
BSH,BSH_ORD_20251105_0024,2025-11-05T16:48:36Z,CUST_03380,EU,UK,London,online,SKU-5001,outdoor,4,9.99,5,,37.96,2025-11-05
BSH,BSH_ORD_20251105_0025,2025-11-05T02:46:47Z,CUST_03103,NA,US,Austin,marketplace,SKU-1001,apparel,4,29.99,5,,113.96,2025-11-05
BSH,BSH_ORD_20251105_0026,2025-11-05T17:28:10Z,CUST_01421,NA,US,Denver,online,SKU-1001,apparel,5,14.99,10,,67.45,2025-11-05
BSH,BSH_ORD_20251105_0027,2025-11-05T07:12:14Z,CUST_04962,EU,DE,Berlin,marketplace,SKU-1001,apparel,1,14.99,5,,14.24,2025-11-05
BSH,BSH_ORD_20251105_0028,2025-11-05T11:27:07Z,CUST_03858,NA,US,Denver,marketplace,SKU-4001,electronics,3,49.99,10,,134.97,2025-11-05
BSH,BSH_ORD_20251105_0029,2025-11-05T18:18:18Z,CUST_02058,EU,DE,Berlin,mobile_app,SKU-1001,apparel,4,49.99,10,,179.96,2025-11-05
BSH,BSH_ORD_20251105_0030,2025-11-05T23:00:58Z,CUST_00758,EU,DE,Berlin,mobile_app,SKU-4001,electronics,1,9.99,5,,9.49,2025-11-05
BSH,BSH_ORD_20251105_0031,2025-11-05T20:43:46Z,CUST_01032,NA,US,Denver,online,SKU-5001,outdoor,5,14.99,15,,63.71,2025-11-05
BSH,BSH_ORD_20251105_0032,2025-11-05T10:48:44Z,CUST_00438,EU,DE,Berlin,marketplace,SKU-5001,outdoor,3,49.99,15,,127.47,2025-11-05
BSH,BSH_ORD_20251105_0033,2025-11-05T11:40:20Z,CUST_03153,EU,DE,Berlin,mobile_app,SKU-5001,outdoor,5,9.99,0,,49.95,2025-11-05
BSH,BSH_ORD_20251105_0034,2025-11-05T13:24:58Z,CUST_00375,NA,US,Denver,marketplace,SKU-3001,fitness,4,14.99,15,,50.97,2025-11-05
BSH,BSH_ORD_20251105_0035,2025-11-05T11:42:46Z,CUST_00946,NA,US,Austin,mobile_app,SKU-5001,outdoor,5,9.99,10,,44.96,2025-11-05
BSH,BSH_ORD_20251105_0036,2025-11-05T03:04:43Z,CUST_02458,NA,US,Denver,online,SKU-4001,electronics,2,49.99,0,,99.98,2025-11-05
BSH,BSH_ORD_20251105_0037,2025-11-05T05:39:21Z,CUST_01000,NA,US,Denver,mobile_app,SKU-3001,fitness,1,9.99,5,,9.49,2025-11-05
BSH,BSH_ORD_20251105_0038,2025-11-05T07:18:44Z,CUST_04654,NA,US,Denver,online,SKU-2001,home,5,9.99,5,,47.45,2025-11-05
BSH,BSH_ORD_20251105_0039,2025-11-05T13:13:48Z,CUST_02960,NA,US,Denver,marketplace,SKU-5001,outdoor,4,49.99,0,,199.96,2025-11-05
BSH,BSH_ORD_20251105_0040,2025-11-05T15:25:23Z,CUST_01046,NA,US,Austin,mobile_app,SKU-2001,home,1,29.99,15,,25.49,2025-11-05
BSH,BSH_ORD_20251105_0041,2025-11-05T08:16:10Z,CUST_00873,NA,US,Seattle,mobile_app,SKU-4001,electronics,4,99.99,0,,399.96,2025-11-05
BSH,BSH_ORD_20251105_0042,2025-11-05T21:52:52Z,CUST_02011,NA,US,Seattle,online,SKU-3001,fitness,5,14.99,0,,74.95,2025-11-05
BSH,BSH_ORD_20251105_0043,2025-11-05T06:18:53Z,CUST_03474,NA,US,Austin,mobile_app,SKU-5001,outdoor,2,14.99,5,,28.48,2025-11-05
BSH,BSH_ORD_20251105_0044,2025-11-05T12:46:41Z,CUST_01323,EU,DE,Berlin,mobile_app,SKU-3001,fitness,5,29.99,0,,149.95,2025-11-05
