subsidiary_id,order_id,order_timestamp,customer_id,region,country,city,channel,sku,category,qty,unit_price,discount_pct,coupon_code,total_amount,order_date
BSH,BSH_ORD_20251107_0001,2025-11-07T22:57:56Z,CUST_00955,EU,UK,London,online,SKU-5001,outdoor,1,49.99,10,,44.99,2025-11-07
BSH,BSH_ORD_20251107_0002,2025-11-07T02:20:41Z,CUST_00758,EU,UK,London,mobile_app,SKU-1001,apparel,5,29.99,5,,142.45,2025-11-07
BSH,BSH_ORD_20251107_0003,2025-11-07T15:35:15Z,CUST_04018,EU,UK,London,online,SKU-1001,apparel,3,14.99,5,,42.72,2025-11-07
BSH,BSH_ORD_20251107_0004,2025-11-07T11:36:07Z,CUST_03806,NA,US,Austin,online,SKU-1001,apparel,5,99.99,15,,424.96,2025-11-07
BSH,BSH_ORD_20251107_0005,2025-11-07T14:24:45Z,CUST_03937,NA,US,Denver,online,SKU-1001,apparel,3,9.99,0,,29.97,2025-11-07
BSH,BSH_ORD_20251107_0006,2025-11-07T23:08:12Z,CUST_04604,NA,US,Seattle,mobile_app,SKU-4001,electronics,3,14.99,5,,42.72,2025-11-07
BSH,BSH_ORD_20251107_0007,2025-11-07T05:47:42Z,CUST_02767,NA,US,Austin,online,SKU-5001,outdoor,1,29.99,10,,26.99,2025-11-07
BSH,BSH_ORD_20251107_0008,2025-11-07T12:12:29Z,CUST_01256,EU,DE,Berlin,online,SKU-4001,electronics,1,14.99,5,,14.24,2025-11-07
BSH,BSH_ORD_20251107_0009,2025-11-07T19:21:05Z,CUST_03970,EU,UK,London,marketplace,SKU-4001,electronics,3,29.99,0,,89.97,2025-11-07
BSH,BSH_ORD_20251107_0010,2025-11-07T16:24:58Z,CUST_03774,EU,DE,Berlin,mobile_app,SKU-4001,electronics,1,99.99,5,,94.99,2025-11-07
BSH,BSH_ORD_20251107_0011,2025-11-07T13:27:43Z,CUST_00717,NA,US,Austin,online,SKU-5001,outdoor,2,9.99,15,,16.98,2025-11-07
BSH,BSH_ORD_20251107_0012,2025-11-07T00:09:31Z,CUST_00968,NA,US,Austin,mobile_app,SKU-2001,home,1,49.99,5,,47.49,2025-11-07
BSH,BSH_ORD_20251107_0013,2025-11-07T21:15:11Z,CUST_04484,NA,US,Denver,marketplace,SKU-1001,apparel,1,49.99,15,,42.49,2025-11-07
BSH,BSH_ORD_20251107_0014,2025-11-07T20:55:09Z,CUST_03892,NA,US,Austin,marketplace,SKU-4001,electronics,3,29.99,5,,85.47,2025-11-07
BSH,BSH_ORD_20251107_0015,2025-11-07T08:50:46Z,CUST_00699,NA,US,Seattle,mobile_app,SKU-2001,home,3,9.99,0,,29.97,2025-11-07
BSH,BSH_ORD_20251107_0016,2025-11-07T22:54:42Z,CUST_03319,NA,US,Seattle,online,SKU-5001,outdoor,5,29.99,10,,134.95,2025-11-07
BSH,BSH_ORD_20251107_0017,2025-11-07T05:28:18Z,CUST_03879,NA,US,Seattle,mobile_app,SKU-3001,fitness,1,49.99,15,,42.49,2025-11-07
BSH,BSH_ORD_20251107_0018,2025-11-07T20:20:32Z,CUST_02779,NA,US,Austin,online,SKU-5001,outdoor,2,29.99,0,,59.98,2025-11-07
BSH,BSH_ORD_20251107_0019,2025-11-07T19:08:55Z,CUST_02572,EU,DE,Berlin,marketplace,SKU-2001,home,2,9.99,5,,18.98,2025-11-07
BSH,BSH_ORD_20251107_0020,2025-11-07T21:29:55Z,CUST_00994,EU,UK,London,online,SKU-2001,home,4,49.99,0,,199.96,2025-11-07
BSH,BSH_ORD_20251107_0021,2025-11-07T14:52:04Z,CUST_02680,EU,UK,London,marketplace,SKU-1001,apparel,5,99.99,5,,474.95,2025-11-07
BSH,BSH_ORD_20251107_0022,2025-11-07T19:54:35Z,CUST_04432,NA,US,Austin,marketplace,SKU-3001,fitness,2,29.99,15,,50.98,2025-11-07
BSH,BSH_ORD_20251107_0023,2025-11-07T00:41:09Z,CUST_03299,NA,US,Denver,mobile_app,SKU-3001,fitness,4,9.99,0,,39.96,2025-11-07
BSH,BSH_ORD_20251107_0024,2025-11-07T23:28:31Z,CUST_04545,EU,UK,London,mobile_app,SKU-1001,apparel,2,49.99,15,,84.98,2025-11-07
BSH,BSH_ORD_20251107_0025,2025-11-07T12:30:17Z,CUST_01592,NA,US,Seattle,marketplace,SKU-2001,home,1,14.99,10,,13.49,2025-11-07
BSH,BSH_ORD_20251107_0026,2025-11-07T23:31:11Z,CUST_03370,NA,US,Austin,online,SKU-2001,home,3,14.99,10,,40.47,2025-11-07
BSH,BSH_ORD_20251107_0027,2025-11-07T20:03:17Z,CUST_01605,NA,US,Denver,online,SKU-3001,fitness,1,9.99,5,,9.49,2025-11-07
BSH,BSH_ORD_20251107_0028,2025-11-07T19:53:43Z,CUST_02567,EU,DE,Berlin,online,SKU-3001,fitness,5,14.99,15,,63.71,2025-11-07
BSH,BSH_ORD_20251107_0029,2025-11-07T01:20:07Z,CUST_03745,NA,US,Denver,marketplace,SKU-2001,home,5,49.99,0,,249.95,2025-11-07
BSH,BSH_ORD_20251107_0030,2025-11-07T15:39:46Z,CUST_01324,EU,UK,London,mobile_app,SKU-4001,electronics,5,99.99,0,,499.95,2025-11-07
BSH,BSH_ORD_20251107_0031,2025-11-07T12:03:45Z,CUST_01344,NA,US,Denver,online,SKU-4001,electronics,5,14.99,15,,63.71,2025-11-07
BSH,BSH_ORD_20251107_0032,2025-11-07T14:17:08Z,CUST_01636,EU,UK,London,online,SKU-1001,apparel,4,29.99,10,,107.96,2025-11-07
BSH,BSH_ORD_20251107_0033,2025-11-07T20:38:16Z,CUST_04071,NA,US,Austin,online,SKU-3001,fitness,3,49.99,0,,149.97,2025-11-07
BSH,BSH_ORD_20251107_0034,2025-11-07T01:26:52Z,CUST_03583,EU,DE,Berlin,mobile_app,SKU-4001,electronics,5,49.99,5,,237.45,2025-11-07
BSH,BSH_ORD_20251107_0035,2025-11-07T13:24:53Z,CUST_04840,NA,US,Seattle,mobile_app,SKU-2001,home,3,14.99,5,,42.72,2025-11-07
BSH,BSH_ORD_20251107_0036,2025-11-07T02:34:43Z,CUST_02414,NA,US,Seattle,online,SKU-5001,outdoor,1,9.99,10,,8.99,2025-11-07
BSH,BSH_ORD_20251107_0037,2025-11-07T12:39:54Z,CUST_01284,NA,US,Austin,marketplace,SKU-4001,electronics,5,49.99,15,,212.46,2025-11-07
BSH,BSH_ORD_20251107_0038,2025-11-07T13:09:45Z,CUST_03222,EU,UK,London,mobile_app,SKU-3001,fitness,2,14.99,0,,29.98,2025-11-07
BSH,BSH_ORD_20251107_0039,2025-11-07T04:40:22Z,CUST_04100,NA,US,Denver,mobile_app,SKU-3001,fitness,5,14.99,10,,67.45,2025-11-07
BSH,BSH_ORD_20251107_0040,2025-11-07T00:11:05Z,CUST_04139,EU,DE,Berlin,mobile_app,SKU-5001,outdoor,5,29.99,5,,142.45,2025-11-07
BSH,BSH_ORD_20251107_0041,2025-11-07T08:59:05Z,CUST_01988,EU,UK,London,online,SKU-3001,fitness,4,9.99,5,,37.96,2025-11-07
BSH,BSH_ORD_20251107_0042,2025-11-07T02:07:30Z,CUST_00597,EU,UK,London,online,SKU-3001,fitness,1,29.99,0,,29.99,2025-11-07
BSH,BSH_ORD_20251107_0043,2025-11-07T10:15:41Z,CUST_01449,NA,US,Seattle,mobile_app,SKU-1001,apparel,2,29.99,10,,53.98,2025-11-07
BSH,BSH_ORD_20251107_0044,2025-11-07T18:32:22Z,CUST_02425,EU,DE,Berlin,marketplace,SKU-1001,apparel,5,99.99,10,,449.95,2025-11-07
BSH,BSH_ORD_20251107_0045,2025-11-07T02:33:16Z,CUST_02811,EU,UK,London,marketplace,SKU-2001,home,5,9.99,0,,49.95,2025-11-07
BSH,BSH_ORD_20251107_0046,2025-11-07T23:16:26Z,CUST_01603,EU,UK,London,marketplace,SKU-1001,apparel,5,9.99,0,,49.95,2025-11-07
BSH,BSH_ORD_20251107_0047,2025-11-07T12:41:34Z,CUST_01886,NA,US,Austin,online,SKU-2001,home,2,29.99,15,,50.98,2025-11-07
BSH,BSH_ORD_20251107_0048,2025-11-07T21:36:16Z,CUST_04646,NA,US,Austin,marketplace,SKU-4001,electronics,4,29.99,5,,113.96,2025-11-07
BSH,BSH_ORD_20251107_0049,2025-11-07T15:59:53Z,CUST_03386,NA,US,Denver,marketplace,SKU-4001,electronics,5,49.99,5,,237.45,2025-11-07
BSH,BSH_ORD_20251107_0050,2025-11-07T15:21:22Z,CUST_04859,NA,US,Denver,mobile_app,SKU-5001,outdoor,4,99.99,15,,339.97,2025-11-07
BSH,BSH_ORD_20251107_0051,2025-11-07T08:48:18Z,CUST_00777,NA,US,Seattle,online,SKU-1001,apparel,5,29.99,10,,134.95,2025-11-07
BSH,BSH_ORD_20251107_0052,2025-11-07T00:22:53Z,CUST_04957,NA,US,Denver,mobile_app,SKU-1001,apparel,2,14.99,5,,28.48,2025-11-07
BSH,BSH_ORD_20251107_0053,2025-11-07T23:10:37Z,CUST_02558,EU,DE,Berlin,mobile_app,SKU-3001,fitness,2,99.99,15,,169.98,2025-11-07
BSH,BSH_ORD_20251107_0054,2025-11-07T18:40:59Z,CUST_02533,EU,DE,Berlin,marketplace,SKU-3001,fitness,2,49.99,0,,99.98,2025-11-07
BSH,BSH_ORD_20251107_0055,2025-11-07T14:56:18Z,CUST_02407,NA,US,Seattle,online,SKU-4001,electronics,5,29.99,0,,149.95,2025-11-07
BSH,BSH_ORD_20251107_0056,2025-11-07T20:17:19Z,CUST_02903,NA,US,Denver,online,SKU-3001,fitness,3,14.99,0,,44.97,2025-11-07
BSH,BSH_ORD_20251107_0057,2025-11-07T01:48:33Z,CUST_02926,NA,US,Seattle,marketplace,SKU-5001,outdoor,5,29.99,10,,134.95,2025-11-07
BSH,BSH_ORD_20251107_0058,2025-11-07T08:58:09Z,CUST_04514,EU,DE,Berlin,marketplace,SKU-5001,outdoor,1,49.99,15,,42.49,2025-11-07
