subsidiary_id,order_id,order_timestamp,customer_id,region,country,city,channel,sku,category,qty,unit_price,discount_pct,coupon_code,total_amount,order_date
BSH,BSH_ORD_20251102_0001,2025-11-02T17:44:57Z,CUST_04394,NA,US,Denver,online,SKU-3001,fitness,2,14.99,10,,26.98,2025-11-02
BSH,BSH_ORD_20251102_0002,2025-11-02T15:55:09Z,CUST_01787,NA,US,Seattle,marketplace,SKU-3001,fitness,1,9.99,10,,8.99,2025-11-02
BSH,BSH_ORD_20251102_0003,2025-11-02T14:57:02Z,CUST_04718,NA,US,Seattle,marketplace,SKU-1001,apparel,4,49.99,10,,179.96,2025-11-02
BSH,BSH_ORD_20251102_0004,2025-11-02T21:55:28Z,CUST_03357,NA,US,Seattle,online,SKU-3001,fitness,2,49.99,10,,89.98,2025-11-02
BSH,BSH_ORD_20251102_0005,2025-11-02T05:42:41Z,CUST_00206,EU,DE,Berlin,marketplace,SKU-4001,electronics,2,99.99,15,,169.98,2025-11-02
BSH,BSH_ORD_20251102_0006,2025-11-02T19:21:27Z,CUST_00886,NA,US,Denver,online,SKU-3001,fitness,2,9.99,10,,17.98,2025-11-02
BSH,BSH_ORD_20251102_0007,2025-11-02T00:26:53Z,CUST_00285,EU,UK,London,marketplace,SKU-5001,outdoor,3,14.99,10,,40.47,2025-11-02
BSH,BSH_ORD_20251102_0008,2025-11-02T15:57:45Z,CUST_04771,EU,DE,Berlin,online,SKU-4001,electronics,5,14.99,5,,71.2,2025-11-02
BSH,BSH_ORD_20251102_0009,2025-11-02T07:34:59Z,CUST_04970,NA,US,Denver,online,SKU-5001,outdoor,1,99.99,5,,94.99,2025-11-02
BSH,BSH_ORD_20251102_0010,2025-11-02T01:39:45Z,CUST_01464,EU,DE,Berlin,marketplace,SKU-2001,home,4,9.99,15,,33.97,2025-11-02
BSH,BSH_ORD_20251102_0011,2025-11-02T02:47:37Z,CUST_02191,NA,US,Seattle,marketplace,SKU-1001,apparel,2,9.99,0,,19.98,2025-11-02
BSH,BSH_ORD_20251102_0012,2025-11-02T09:08:42Z,CUST_00251,NA,US,Austin,online,SKU-1001,apparel,5,49.99,0,,249.95,2025-11-02
BSH,BSH_ORD_20251102_0013,2025-11-02T18:35:07Z,CUST_02388,EU,UK,London,online,SKU-3001,fitness,4,49.99,10,,179.96,2025-11-02
BSH,BSH_ORD_20251102_0014,2025-11-02T01:00:39Z,CUST_01426,NA,US,Denver,mobile_app,SKU-2001,home,3,49.99,5,,142.47,2025-11-02
BSH,BSH_ORD_20251102_0015,2025-11-02T23:58:50Z,CUST_00695,NA,US,Seattle,online,SKU-3001,fitness,5,9.99,15,,42.46,2025-11-02
BSH,BSH_ORD_20251102_0016,2025-11-02T06:56:53Z,CUST_00658,NA,US,Denver,mobile_app,SKU-3001,fitness,5,99.99,10,,449.95,2025-11-02
BSH,BSH_ORD_20251102_0017,2025-11-02T23:18:40Z,CUST_02322,EU,DE,Berlin,marketplace,SKU-2001,home,5,49.99,0,,249.95,2025-11-02
